ItemID,Sentiment,SentimentSource,SentimentText
3523,0,Sentiment140,- I'm doing Shalah's nails. Wootness. 
3534,0,Sentiment140, im in such a good mood right now guys.
3537,0,Sentiment140,- I'm like so on the radio right now. - http://xrl.us/bevpth - or 97.4FM if you are in #Canterbury and wanna hear some #music and me!  x
3555,0,Sentiment140,"- spoke at an urban youth conference (&quot;Reload '09&quot;) this morning &amp; now at Riley's softball games, then on to @1RC for NightLight. Whew!! "
3560,0,Sentiment140, starbucks tonight! I love my dysfunctional family.
3562,0,Sentiment140, steak and shrimp i'm excited
3569,0,Sentiment140, Stray Cats ~ Stray Cat Strut ♫ http://blip.fm/~890vq
3576,0,Sentiment140, Study leave!  Finally!
3581,0,Sentiment140," Subscribing to Swoozie on YouTube http://budurl.com/sWooZie06 , and following @sWooZ1e on Twitter adds to your street cred ;)"
3584,0,Sentiment140, sunrise  worth waiting for 
3592,0,Sentiment140, Im not putting no weave inmy head though! Gonna have to deal w/ my short cut! @bheaird
3616,0,Sentiment140, I'm tired...gonna go to bed most probably...hah gonna watch some TV and then hit the hay! 
3617,0,Sentiment140, im up and IIIIIIIIIIIIIMMMMMMMMM READY!!! I'M READY I'M READY I'M READY I'M READY lol 
3619,0,Sentiment140," Im watchin taken,, again! yay! haha"
3621,0,Sentiment140,0
3622,0,Sentiment140, in love with some guy who lives in miami... Fail!
3623,0,Sentiment140,- in the lab right now cooking up sum FarOut Ent hotness --&gt; admire greatness at it works 
3624,0,Sentiment140, init woo lol wait can you see the videos on the side?
3625,0,Sentiment140, Inky's eating crackers!
3626,0,Sentiment140, insomniac enjoying life @ 3:21AM.
3631,0,Sentiment140," Is finishing off the semester, with less than a week remaining!"
3632,0,Sentiment140,0
3637,0,Sentiment140,0
3641,0,Sentiment140,- it's 6 p.m. I should go home....good bye work! See you tomorrow! 
3643,0,Sentiment140, its a wiccan wedding too.. I love this show @chelseafawcett
3644,0,Sentiment140, It's always great to hear from old friends....even if it is late at night
3648,0,Sentiment140,0
3649,0,Sentiment140,"- It's Manillusion's 4th birthday! Stop by for good offers, candy and longer opening hours "
3651,0,Sentiment140,- Its only bley friday !!! What will the weekend bring us this time  BTW - Cars in for MOT - Hope it will pass 1st time.
3656,0,Sentiment140," It's raining in Hampton Roads, VA &amp; I love it! I'm feeling like Gene Kelly &amp; going out to rent some movies: http://ping.fm/GJFqA"
3661,0,Sentiment140," it's such a nice day, not doing much  but it's ok - we've finally got a tv remote  on demand = happiness on a notdoingalot day "
3665,0,Sentiment140,- It's time for Kathleen to go to bed... waaaaay past time. Don't expect to hear from me before noon. lol  Have a BLESSED morning. 
3673,0,Sentiment140, I've never been so excited for school before.
3676,0,Sentiment140," JBWCKZ today. going into boston and staying over my uncles w. my cousins I got the uninvited  fav movie  text, kbye."
3677,0,Sentiment140, JIMMY CAREY
3679,0,Sentiment140,- super tired! photo shoot day 2 tommorow!  i'm so exhausted! ahhh!
3681,0,Sentiment140, Talking while breathing in sounds really weird.
3686,0,Sentiment140, thank you
3687,0,Sentiment140,0
3689,0,Sentiment140, thanks for the birthday DMs
3691,0,Sentiment140," Thanks, I Love U! Did you ever notice the alarm doesn't know u want it to SNOOZE!"
3696,0,Sentiment140, that was a fun wedding... the bar was exquisite.
3697,0,Sentiment140, that was fucking nuts.....ill pass out soon right?? Nighty night!!
3699,0,Sentiment140, that went really well. I love stacy!
3703,0,Sentiment140, Thats great to hear!. BTW what is your name?
3705,0,Sentiment140,- 'The Apprentice' Final tonight! 
3709,0,Sentiment140, the day don't look to bad now lol
3715,0,Sentiment140, The Final Destination.. FD4  in 3-D this race track idea was awesome  August &lt;3
3717,0,Sentiment140, the part where the fire blows the place up.
3718,0,Sentiment140," the result of a sunday night, I really need a better camera though http://bit.ly/CZyBW"
3724,0,Sentiment140, there is a broken rainbow outside. It's pretty and 1 good part of my night
3728,0,Sentiment140,- isn't beer just Sparkling Water with alcohol in it ? 
3729,0,Sentiment140, it aint even sun here yet we still sleepin on this side of the world but thank you 
3731,0,Sentiment140,"-- it doesn`t get any better than THIS , or does it ? "
3733,0,Sentiment140, it happens when you stop looking for it (and when you least expect it).  &lt;3.
3734,0,Sentiment140, it is incredibly sexy watching Douglas get ready to work at 5 as attractive as humanly possible 
3740,0,Sentiment140,"- it's &quot;international donut day&quot; ??  it's strange but i just had one, i never eat donuts.. have a good one!!"
3742,0,Sentiment140, it's a good day. Maybe i can go to Adamzz?
3743,0,Sentiment140, it's all blue skies
3746,0,Sentiment140, It's an ugly day
3747,0,Sentiment140, it's because of me!
3751,0,Sentiment140," its nice to be carefree with my bestie. we laugh, and be ourselves, i love it."
3771,0,Sentiment140," I've had enough twitter for today. I'm gonna go feel all dejected and rejected in WoW and then in front of the TV. Later, all."
3776,0,Sentiment140, jus chillin
3778,0,Sentiment140, just a thought
3780,0,Sentiment140," Just back from dancing. Ahh ballet was SO hard, my legs ache. And we were so high in jazz and contemporary, 3 hours of hilariousness. "
3782,0,Sentiment140," just figuring out this website...lol  Sang at the day-lilly festival earlier, then goin 2 goin away party later"
3785,0,Sentiment140," just got back from church with pam,"
3787,0,Sentiment140,- just got home; had fun with AC; tomorrow is Day 1 of my celeb image. 
3795,0,Sentiment140, just spent half an hour talking about the twilight saga!  ha! good thing there was no teacher around.. they had a faculty meeting! 
3796,0,Sentiment140, just spent the last couple hours catching up with nicole. i missed her so much. yey for summer &amp; friends being home.
3799,0,Sentiment140, just watched the movie Wanted... it was pretty darn good.
3801,0,Sentiment140,- Just wrapping up the day day at work.. leaving in 20mins woohoo! 
3802,0,Sentiment140, Katie Herzig tweeted my tattoo of her &quot;Jenny Lynn&quot; lyrics.  Check it! http://yfrog.com/0j90oj and check out her music!
3803,0,Sentiment140, keeeeep following me thanks to new followers tell your friends/fam/strangers/followers to follow me!!  much luv
3804,0,Sentiment140, Kicking it with Genesis. Being dramatic. Watching a chick flick. This is highly entertaining surprisingly. 
3807,0,Sentiment140,0
3809,0,Sentiment140, lalala. I feel like taking a bubble bath. I think I will.
3810,0,Sentiment140, landed safely. but three hours late.
3818,0,Sentiment140, JONAS BROTHERS ARE GONNA BE ON TOMORROW!! JONAS 4 EPISODE MARATHON!!  ~ FLY WITH ME VIDEO ~ &lt;3
3820,0,Sentiment140,0
3821,0,Sentiment140, Just  bathed spud! he's all nice and pretty
3825,0,Sentiment140," Just did the GG quiz, I got Serenaa (: Rawr. Haha."
3826,0,Sentiment140, just finished 10k run and already booking in for more in the coming months! Such fun!
3833,0,Sentiment140," Just got all my packages from Adorama, B&amp;H Photo, and Paul C. Buff."
3834,0,Sentiment140, just got done crying my eyes out to Armageddon....LOL
3835,0,Sentiment140, just got home from schoollll waitin for my momma to get home then goin to get @MitchelMusso's cd  &lt;3 exciteddd hahaha
3842,0,Sentiment140," just noticed that it's #UnfollowSunday , we all know what that means"
3844,0,Sentiment140,0
3846,0,Sentiment140, just The River by Garth Brooks it always makes the day better hearing that song........I think the words are sooooo true 
3847,0,Sentiment140," just up, It's brillinat when you dont need to go into school. Promiised id bring the girls a starbucks for with their revision. Town!!!"
3848,0,Sentiment140, Just went to my grandma's house..
3849,0,Sentiment140, keeping it chilled.
3850,0,Sentiment140," kein Stress!! ☼ @hemablokker please please hug Berlin wall from me, send it to my wallhuggers group on flickr.com or mauerandmore.de thx"
3862,0,Sentiment140, they r playing @jason_mraz at TGIF 
3868,0,Sentiment140, thinking about school haha
3879,0,Sentiment140, this shall be fun..
3884,0,Sentiment140,"-- this weekend is goin` to be fun , hopefully as fun as last weekend! i can`t shout! "
3887,0,Sentiment140,-- time has been so skewerd by this cold I have no idea WHEN anything occurred anymore.  ... But it's a happy life.  *lol!* 
3890,0,Sentiment140,- Time to go back to bed (: Is there such a thing as sleeping too much? Because i definitely did that this weekend. 
3894,0,Sentiment140, tired but it's all worth it. 2 days.
3897,0,Sentiment140, today is a beautiful day.... love u all &lt;3
3898,0,Sentiment140, today is beautiful  &lt;3
3901,0,Sentiment140, Today was a good Day!
3902,0,Sentiment140," today was great. For not including  my other favourite, scott. hurray for windy days at the beach and mexican food wit teh bestie!"
3904,0,Sentiment140, last English lesson today. I bet no ones going to turn up except for me -_-
3905,0,Sentiment140,- last minute 3-hour session in the studio...just got done. tired. 
3918,0,Sentiment140, life iS Good
3919,0,Sentiment140, Life is life.......i am having my time of my life.... !
3927,0,Sentiment140, love you lex
3928,0,Sentiment140, Love your crockpot? &quot;One Week of Easy Crock-Pot Desserts - Associated Content&quot; ( http://tinyurl.com/m4gnor )
3929,0,Sentiment140,- loved the first Late Night with Conan!! 
3931,0,Sentiment140, lub you too baby!
3932,0,Sentiment140, lucky beggar you are @warothe
3951,0,Sentiment140," TOO HOT!! I WANT RAIN!!!! and everyone complains when it rains, and now everyone complains coz it sunny!!"
3955,0,Sentiment140,0
3957,0,Sentiment140, touchin the starss
3962,0,Sentiment140, Twitter for Google Desktop. So I don't have to tweet in a window. 
3964,0,Sentiment140, twitter is working on my iPhone again
3975,0,Sentiment140, u'll see the truth !
3978,0,Sentiment140, very happy about the weekend.
3982,0,Sentiment140, wakin up exactly where i wanna be...
3984,0,Sentiment140, walang kachat naghihintay mag online ang kachat
3990,0,Sentiment140,0
3994,0,Sentiment140, me like my new picture
3996,0,Sentiment140, ME TOO! ugh 
3999,0,Sentiment140, might be joining a BAND!!
4003,0,Sentiment140, miley your awesome!
4015,0,Sentiment140, moday is the last day of skool!! only a half day  
4018,0,Sentiment140, moncton this week sometime .. hope so  gonna see my hunny
4019,0,Sentiment140, monday monday
4023,0,Sentiment140, Mothers Day
4027,0,Sentiment140, Music.. &lt;3 haha! I need to get ready to walk to the grocery store (a mile away) OH! and clean my house. BBL to do more FF stuff! 
4040,0,Sentiment140, watching Pushing Daisies from last night love the quirkieness of it and Lee Pace is lush 
4043,0,Sentiment140, we just got done role playing
4046,0,Sentiment140, well i'm going again in early july minus my mother. get jaime to drive ya'll up here
4048,0,Sentiment140, well my might just got made
4058,0,Sentiment140, what a great night!
4059,0,Sentiment140,0
4060,0,Sentiment140, what coursework are you doing?
4070,0,Sentiment140, whats good tonight!! lets make it gooooood! holler
4071,0,Sentiment140, what's that about?
4074,0,Sentiment140, when i come around :  )
4080,0,Sentiment140, my birthday is in two days!.
4081,0,Sentiment140, my birthday is on Monday 
4099,0,Sentiment140," my Followers , i Change my mind about movie Star   i think i will playin Guitar"
4105,0,Sentiment140, my hair extensions are fucking sexy as hell!  Thanks for the support today Marissa i love you!
4115,0,Sentiment140, My IPod Touch 2G is jailbroken
4123,0,Sentiment140, my mood. Fantastic 
4124,0,Sentiment140, my new best friend &lt;3
4125,0,Sentiment140,- my new sleek coffee maker is on the way to find me! 
4129,0,Sentiment140, whooo time to kill some zombies
4154,0,Sentiment140, wish you were here! Yea you!!
4160,0,Sentiment140, wishing on a star
4161,0,Sentiment140, WitH kAtIE!
4162,0,Sentiment140,- With my boys! &lt;3 
4170,0,Sentiment140, Woo! Can't wait to watch 'Transformers 2: Revenge Of The Fallen'!
4175,0,Sentiment140, working and enjoying
4181,0,Sentiment140," wow!!!soooo soooooo glad you visited here in the philippines!!! your awesome!!,.,...,..you made Filipinos happy,...like me!!"
4183,0,Sentiment140, wrote another song!! yeah!! third one this week! I'm rockin and rollin it! haha...lolz... &lt;3
4188,0,Sentiment140, YA Kim come home today! My life is back in order!
4189,0,Sentiment140, yay for summer!!! Its officially summer when there are a lot of teenagers in the pool!! Lol
4190,0,Sentiment140, yay Queen is here!
4192,0,Sentiment140, yeah i really miss my bus kids so much. They mean so much to me especially the Jaimes family
4194,0,Sentiment140, yeps! )) that was amazing! xD finally something away from my house! Haha. @myhaloromance
4196,0,Sentiment140, yesterday was great! hahaha
4197,0,Sentiment140,- Yet another 6am studio finish...but great results  
4198,0,Sentiment140, yey to night I´ll see Wolverine with a friend *dancing*
4199,0,Sentiment140, you always show up at the right time. #istillbelieve  --------------------------------------... Read more at http://bit.ly/nMjHV
4200,0,Sentiment140, you are amazing bby.
4201,0,Sentiment140, you guyss are amazing
4203,0,Sentiment140, your welcome
4205,0,Sentiment140,- you're welcome  http://aweber.com/b/22u8Z
4206,0,Sentiment140, Youtubee!
4208,0,Sentiment140, yup yup life is goooooood again... finally.....i guess the saying is true sometimes to take one step forward you do have to take two back
4209,0,Sentiment140, Yx is ok. Evn thy saw an acdnt. She is ok. Good to hear frm her.
4210,0,Sentiment140, Zelda game artwork I seriously hope Link is really older than ever before sure looks it.
4211,0,Sentiment140,! @ecstaticist  My 1st ambition as a little girl was to become an astronomer. Sometimes I wonder if it's not too late ...
4212,0,Sentiment140,! am off to eat swiss food! shall be fun   good to spend a night with the boys &gt;&lt; /out
4214,0,Sentiment140,! RB  @verawooten: &quot;@ladypn: &quot;Its a Brand New Day already! Time to leave the dance party!   &quot;&quot; GooD Morning ? http://blip.fm/~7b9sk
